Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.72619047619,MLC,18-01-13-23-36-33,Completed,0,0:00:00.004003,0:00:02.380588,SP Adjust Price 1 + Combination of Series,1.0,0,0.0,0.63,0,0.77
0.72619047619,MLC,18-01-13-23-36-33,Completed,0,0:00:00.004003,0:00:02.380588,SP Adjust Price 1 + Combination of Series,0.49,0,1.0,1.0,0,0.66
