Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.535714285714,MLC,18-01-13-22-59-02,Completed,0,0:00:00.001000,0:00:00.858571,SP Adjust Price 1 + Rest Adjust Rolling Average 5,0.0,0,0.0,0.0,0,0.0
0.535714285714,MLC,18-01-13-22-59-02,Completed,0,0:00:00.001000,0:00:00.858571,SP Adjust Price 1 + Rest Adjust Rolling Average 5,1.0,0,1.0,0.54,0,0.7
