Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.743055555556,MLC,18-01-13-23-18-20,Completed,0,0:00:00.002002,0:00:02.019346,SP Adjust Price 1 + Combination of Series,1.0,0,0.0,0.64,0,0.78
0.743055555556,MLC,18-01-13-23-18-20,Completed,0,0:00:00.002002,0:00:02.019346,SP Adjust Price 1 + Combination of Series,0.52,0,1.0,0.99,0,0.69
