Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.535714285714,MLC,18-01-13-23-37-37,Completed,0,0:00:00.019013,0:00:00.531352,SP Adjust Price 1 + Combination of Series,0.0,0,0.0,0.0,0,0.0
0.535714285714,MLC,18-01-13-23-37-37,Completed,0,0:00:00.019013,0:00:00.531352,SP Adjust Price 1 + Combination of Series,1.0,0,1.0,0.54,0,0.7
