Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.77380952381,MLC,18-01-14-20-34-37,Completed,0,0:00:00.002002,0:00:01.725146,SP Adjust Price 1 + Combination of Series,1.0,0,0.0,0.67,0,0.8
0.77380952381,MLC,18-01-14-20-34-37,Completed,0,0:00:00.002002,0:00:01.725146,SP Adjust Price 1 + Combination of Series,0.58,0,1.0,1.0,0,0.73
