Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.677579365079,MLC,18-01-13-22-57-27,Completed,0,0:00:00.001001,0:00:01.040695,SP Adjust Price 1 + Rest Adjust Rolling Average 5,0.44,0,0.0,0.76,0,0.56
0.677579365079,MLC,18-01-13-22-57-27,Completed,0,0:00:00.001001,0:00:01.040695,SP Adjust Price 1 + Rest Adjust Rolling Average 5,0.88,0,1.0,0.65,0,0.75
