Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.768849206349,MLC,18-01-13-23-19-51,Completed,0,0:00:00.001001,0:00:01.341894,SP Adjust Price 1 + Combination of Series,0.99,0,0.0,0.67,0,0.8
0.768849206349,MLC,18-01-13-23-19-51,Completed,0,0:00:00.001001,0:00:01.341894,SP Adjust Price 1 + Combination of Series,0.58,0,1.0,0.99,0,0.73
