Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.757936507937,MLC,18-01-14-20-34-06,Completed,0,0:00:00.002002,0:00:01.338890,SP Adjust Price 1 + Combination of Series,0.99,0,0.0,0.66,0,0.79
0.757936507937,MLC,18-01-14-20-34-06,Completed,0,0:00:00.002002,0:00:01.338890,SP Adjust Price 1 + Combination of Series,0.56,0,1.0,0.98,0,0.71
