Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.803571428571,MLC,18-01-13-23-22-50,Completed,0,0:00:00.001001,0:00:02.083388,SP Adjust Price 1 + Combination of Series,0.98,0,0.0,0.71,0,0.82
0.803571428571,MLC,18-01-13-23-22-50,Completed,0,0:00:00.001001,0:00:02.083388,SP Adjust Price 1 + Combination of Series,0.65,0,1.0,0.97,0,0.78
