Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.883928571429,MLC,18-01-13-23-18-28,Completed,0,0:00:00.002001,0:00:01.845228,SP Adjust Price 1 + Combination of Series,0.88,0,0.0,0.87,0,0.88
0.883928571429,MLC,18-01-13-23-18-28,Completed,0,0:00:00.002001,0:00:01.845228,SP Adjust Price 1 + Combination of Series,0.88,0,1.0,0.9,0,0.89
