Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.818452380952,MLC,18-01-13-23-38-31,Completed,0,0:00:00.001001,0:00:01.880253,SP Adjust Price 1 + Combination of Series,0.98,0,0.0,0.72,0,0.83
0.818452380952,MLC,18-01-13-23-38-31,Completed,0,0:00:00.001001,0:00:01.880253,SP Adjust Price 1 + Combination of Series,0.68,0,1.0,0.98,0,0.8
