Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.638888888889,MLC,18-01-14-20-33-56,Completed,0,0:00:00.002003,0:00:01.118743,SP Adjust Price 1 + Combination of Series,1.0,0,0.0,0.56,0,0.72
0.638888888889,MLC,18-01-14-20-33-56,Completed,0,0:00:00.002003,0:00:01.118743,SP Adjust Price 1 + Combination of Series,0.33,0,1.0,0.99,0,0.49
