Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.693452380952,MLC,18-01-13-22-59-56,Completed,0,0:00:00.001001,0:00:01.241828,SP Adjust Price 1 + Rest Adjust Rolling Average 5,0.47,0,0.0,0.78,0,0.59
0.693452380952,MLC,18-01-13-22-59-56,Completed,0,0:00:00.001001,0:00:01.241828,SP Adjust Price 1 + Rest Adjust Rolling Average 5,0.89,0,1.0,0.66,0,0.76
