Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.717261904762,MLC,18-01-13-22-55-18,Completed,0,0:00:00.001001,0:00:01.519011,SP Adjust Price 1 + Rest Adjust Rolling Average 5,0.6,0,0.0,0.74,0,0.66
0.717261904762,MLC,18-01-13-22-55-18,Completed,0,0:00:00.001001,0:00:01.519011,SP Adjust Price 1 + Rest Adjust Rolling Average 5,0.82,0,1.0,0.7,0,0.76
