Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.660714285714,MLC,18-01-13-23-37-55,Completed,0,0:00:00.002001,0:00:01.401933,SP Adjust Price 1 + Combination of Series,1.0,0,0.0,0.58,0,0.73
0.660714285714,MLC,18-01-13-23-37-55,Completed,0,0:00:00.002001,0:00:01.401933,SP Adjust Price 1 + Combination of Series,0.37,0,1.0,1.0,0,0.54
