Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.759920634921,MLC,18-01-14-20-34-21,Completed,0,0:00:00.001001,0:00:01.613053,SP Adjust Price 1 + Combination of Series,0.99,0,0.0,0.66,0,0.79
0.759920634921,MLC,18-01-14-20-34-21,Completed,0,0:00:00.001001,0:00:01.613053,SP Adjust Price 1 + Combination of Series,0.56,0,1.0,0.99,0,0.71
