Accuracy,Algorithm,Date,Features,KFolds,Predicting,Training,Version,f1_score,matthews_corrcoef,precision,recall,roc_auc_score,support
0.882936507937,MLC,18-01-13-23-19-02,Completed,0,0:00:00.001001,0:00:02.189460,SP Adjust Price 1 + Combination of Series,0.92,0,0.0,0.84,0,0.88
0.882936507937,MLC,18-01-13-23-19-02,Completed,0,0:00:00.001001,0:00:02.189460,SP Adjust Price 1 + Combination of Series,0.85,0,1.0,0.92,0,0.89
